hospital_id,ein,name,street_address,city,state,hospital_bed_count,urban_location_f,memb_counc_teach_hosps_f,medicare_provider_number,county,fiscal_yr,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,comm_hlth_impr_svcs_comm_bnft_oper,bad_debt,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,bad_debt_tot_func_exp_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,chna_cond_w_mult_hosp_facilities_f,per_capita_inc,med_hsehld_inc,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_law_req_hosp_rpt_comm_bnfts_f
2297,450425948,Towner County Medical Center,Hwy 281 North,Cando,ND,20,N,N,351331,Towner County,2021,N,1,15286390,15618098,168547,4000,27021,20100,211954,34993,1.1025951,0.026167,0.176765,0.1314895,1.3865536,0.228916,0.22556462,N,87632,57509,9.8,10.7,3.3,Y,N
2298,450226419,Heart Of America Medical Center,800 Main Avenue South,Rugby,ND,25,N,N,351332,Pierce County,2021,N,1,27141309,34939098,2778946,164000,75247,897,513044,62552,10.238806,0.6042449,0.2772416,0.0033049,1.8902699,0.2304678,0.094202895,N,57159,50827,11.0,6.7,3.4,Y,N
2299,450227012,Mercy Hospital,1031 7th Street,Devils Lake,ND,25,N,N,351333,Ramsey County,2021,N,1,25386585,30564990,661822,449560,0,150242,1384670,-1332817,2.6069752,1.7708565,0.0,0.5918165,5.4543373,-5.2500838,2.117948572,N,57250,57984,12.2,7.3,3.3,Y,N
2300,450231183,Mercy Medical Center,1301 15th Avenue W,Williston,ND,25,N,Y,351334,Williams County,2021,N,1,93371228,89812233,3735765,1627548,1612615,412388,9012980,-5750035,4.0009809,1.7430937,1.7271005,0.4416649,9.652845,-6.1582514,6.537832777,N,64850,79483,9.6,8.5,6.7,Y,N
2301,450231181,Jamestown Regional Medical Center,2422 20th St Sw,Jamestown,ND,25,N,N,351335,Stutsman County,2021,N,1,64554702,68663000,2048818,414000,0,450,626709,309030,3.1737703,0.6413165,0.0,0.000697,0.9708185,0.4787102,0.253239198,N,62694,59948,10.6,6.7,3.0,Y,N
2302,450226429,St Josephs Hospital & Health Ctr,2500 Fairway Street,Dickinson,ND,25,N,Y,351336,Stark County,2021,N,1,68706276,71385278,1017983,711645,0,192130,5368856,-4541572,1.4816448,1.0357787,0.0,0.2796396,7.8142148,-6.6101268,2.323071248,N,63650,66105,10.0,6.5,4.7,Y,N
2303,521301088,Mercy Hospital Anderson,7500 State Road,Cincinnati,OH,226,Y,Y,360001,Hamilton County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,65035,63919,12.7,7.7,4.9,Y,Y
2304,900059117,Uh Samaritan Medical Center,1025 Center Street,Ashland,OH,123,N,N,360002,Ashland County,2021,Y,14,4085584000,4403316000,499468178,49505851,258480983,7483390,125090010,-95872567,12.2251354,1.2117203,6.3266593,0.1831657,3.0617412,-2.3466061,1.608443034,N,43041,55699,11.4,10.7,4.3,Y,Y
2305,273850988,Univerof Cincinnati Med Center Llc,3188 Bellvue Ave,Cincinnati,OH,771,Y,Y,360003,Hamilton County,2021,Y,3,2280739380,2202413507,277939485,16773889,78379784,498717,13525313,-69775302,12.1863763,0.7354583,3.4365953,0.0218664,0.5930231,-3.0593281,0.52057472,Y,65035,63919,12.7,7.7,4.9,Y,Y
2306,314394942,Riverside Methodist Hospital,3535 Olentangy River Road,Columbus,OH,1000,Y,Y,360006,Franklin County,2021,Y,7,3493042881,4294251055,227170332,70380102,85274483,8531014,192904066,-257854297,6.5035082,2.0148651,2.4412664,0.2442287,5.5225221,-7.381939,2.176507853,Y,55294,62643,15.4,8.9,5.0,Y,Y
2307,310678022,Southern Ohio Medical Center,1248 Kenneys Lane,Portsmouth,OH,237,N,N,360008,Scioto County,2021,N,1,465370339,546101359,62690519,1501225,21107569,71576,37079987,-7706149,13.4711032,0.3225871,4.5356498,0.0153804,7.9678449,-1.6559175,0.564067389,Y,43820,44297,22.8,8.3,6.2,Y,Y
2308,341883284,Lima Memorial Hospital,1001 Bellefontaine Avenue,Lima,OH,285,Y,N,360009,Allen County,2021,N,1,222490359,279061376,32395950,0,4369782,27879406,17637239,-5120019,14.5606084,0.0,1.964032,12.530613,7.9271924,-2.3012318,0.155917926,N,46500,52558,12.9,7.6,5.7,Y,Y
2309,912153073,Union Hospital Association,659 Boulevard,Dover,OH,220,N,N,360010,Tuscarawas County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,47937,58256,11.6,10.3,4.6,Y,Y
2310,320007056,Marion General Hospital,100 Mckinley Park Drive,Marion,OH,389,N,N,360011,Marion County,2021,Y,6,1955107421,1810276213,177667162,37656545,136487953,1033667,72309870,-235981101,9.087335,1.9260601,6.9810973,0.05287,3.6985113,-12.0699813,49.435455098,N,41449,52226,14.3,7.6,4.7,Y,Y
2311,311439334,St Anns Hospital,500 Scleveland Ave,Westerville,OH,392,Y,Y,360012,Franklin County,2021,Y,4,1425342524,1389720563,119324843,18764699,79738548,3965213,59741264,-40882896,8.3716609,1.3165045,5.5943428,0.2781936,4.1913619,-2.8682857,4.730821162,Y,55294,62643,15.4,8.9,5.0,Y,Y
2312,344427944,Wilson Memorial Hospital,915 West Michigan Street,Sidney,OH,71,N,N,360013,Shelby County,2021,N,1,115129421,129965258,1286387,702179,584208,0,5464149,-5039056,1.1173399,0.609904,0.5074358,0.0,4.7460926,-4.3768621,2.535991823,Y,49956,67582,9.3,6.7,4.2,Y,Y
2313,320007056,Obleness Memorial Hospital,55 Hospital Drive,Athens,OH,114,N,Y,360014,Athens County,2021,Y,6,1955107421,1810276213,177667162,37656545,136487953,1033667,72309870,-235981101,9.087335,1.9260601,6.9810973,0.05287,3.6985113,-12.0699813,49.435455098,N,36642,42215,22.0,9.1,5.6,Y,Y
2314,521301088,Jewish Hospital Of Cincinnati,4777 East Galbraith Road,Cincinnati,OH,209,Y,Y,360016,Hamilton County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,65035,63919,12.7,7.7,4.9,Y,Y
2315,314394942,Grant Medical Center,111 S Grant Ave,Columbus,OH,645,Y,N,360017,Franklin County,2021,Y,7,3493042881,4294251055,227170332,70380102,85274483,8531014,192904066,-257854297,6.5035082,2.0148651,2.4412664,0.2442287,5.5225221,-7.381939,2.176507853,Y,55294,62643,15.4,8.9,5.0,Y,Y
2316,900640432,Summa Barberton Hospital,155 Fifth Street Ne,Barberton,OH,270,Y,Y,360019,Summit County,2015,Y,4,1007119369,1068308450,95924121,8157378,16316699,3068608,15698321,-12476001,9.5246029,0.8099713,1.6201355,0.3046915,1.5587348,-1.2387807,0.342534106,Y,46454,51434,14.4,7.5,4.9,Y,Y
2317,900640432,Summa Health System,525 E Market Street,Akron,OH,1093,Y,Y,360020,Summit County,2021,Y,2,1384761934,1396622299,178058351,14013853,67919685,12862355,12110000,-9330578,12.8584088,1.0120044,4.9047914,0.9288495,0.8745185,-0.6738037,0.852366162,Y,56821,60715,12.1,8.0,5.4,Y,Y
2318,344428218,Firelands Regional Medical Center,1111 Hayes Avenue,Sandusky,OH,400,N,Y,360025,Erie County,2021,N,1,267130066,309366271,12903945,1334465,6848755,297552,2413447,-21975755,4.830585,0.4995562,2.5638278,0.1113884,0.9034726,-8.2266123,1.733466787,N,56732,66252,10.9,7.5,6.3,Y,Y
2319,310809436,Greene Memorial Hospital  Inc,1141 North Monroe Drive,Xenia,OH,49,Y,N,360026,Greene County,2021,N,1,38589022,39121509,6648913,0,4839230,0,1800506,-1607286,17.2300635,0.0,12.5404318,0.0,4.6658503,-4.1651379,2.674076067,Y,54645,71673,9.0,7.0,4.3,Y,Y
2320,912153073,Akron General Medical Center,1 Akron General Ave,Akron,OH,511,Y,Y,360027,Summit County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,56821,60715,12.1,8.0,5.4,Y,Y
2321,344440884,Wood County Hospital,950 West Wooster Street,Bowling Green,OH,168,Y,Y,360029,Wood County,2021,N,1,131331309,131482482,10177499,2108110,7807893,149263,6320839,-2547105,7.7494841,1.6051846,5.9451878,0.1136537,4.8128957,-1.9394499,37.920285587,N,51147,67865,9.9,6.2,4.3,Y,Y
2322,341623770,Joint Township District Memorial Hos,200 Saint Clair St,St Marys,OH,113,N,N,360032,Auglaize County,2021,N,1,91736411,101706797,7714438,210078,6627542,634884,4440249,-7349170,8.4093523,0.2290017,7.224549,0.6920741,4.8402253,-8.011181,7.798220383,N,52330,69468,5.9,5.9,3.7,Y,Y
2323,311439334,Mount Carmel Health,6001 E Broad St,Columbus,OH,937,Y,Y,360035,Franklin County,2021,Y,4,1425342524,1389720563,119324843,18764699,79738548,3965213,59741264,-40882896,8.3716609,1.3165045,5.5943428,0.2781936,4.1913619,-2.8682857,4.730821162,Y,55294,62643,15.4,8.9,5.0,Y,Y
2324,340714756,St Vincent Charity Medical Center,2351 East 22nd Street,Cleveland,OH,448,Y,Y,360037,Cuyahoga County,2021,N,1,151965477,136529420,10751354,539754,9720565,262135,3936339,4415083,7.074866,0.3551819,6.3965613,0.1724964,2.590285,2.9053197,20.895290559,Y,59923,55128,15.3,7.3,6.5,Y,Y
2325,310537109,Deaconess Hospital,311 Straight Street,Cincinnati,OH,273,Y,N,360038,Hamilton County,2010,N,1,29609574,14856577,1685123,507156,379662,129305,1227467,-4942059,5.6911423,1.7128108,1.2822271,0.4366999,4.1455071,-16.6907467,1.110876168,,45173,46359,18.5,14.2,9.5,Y,Y
2326,311480941,Genesis Healthcare System,2951 Maple Avenue,Zanesville,OH,298,N,N,360039,Muskingum County,2021,N,1,508437145,590938337,15044148,1071762,10837168,1940003,20676788,-2541721,2.9589002,0.2107953,2.1314666,0.381562,4.0667343,-0.4999085,3.79843762,N,46070,52457,15.0,7.9,5.1,Y,Y
2327,310929576,Knox Community Hospital,1330 Coshocton Road,Mt Vernon,OH,111,N,N,360040,Knox County,2021,N,1,217702796,233903457,6877111,1879508,2883897,1599586,10380164,-5832484,3.1589447,0.8633366,1.3246945,0.7347567,4.7680434,-2.6791038,2.253579731,N,47964,68050,10.9,8.8,4.0,Y,Y
2328,900059117,Uh Parma Medical Center,7007 Powers Blvd,Parma,OH,309,Y,N,360041,Cuyahoga County,2021,Y,14,4085584000,4403316000,499468178,49505851,258480983,7483390,125090010,-95872567,12.2251354,1.2117203,6.3266593,0.1831657,3.0617412,-2.3466061,1.608443034,Y,59923,55128,15.3,7.3,6.5,Y,Y
2329,344428598,Wayne Hospital Company,835 Sweitzer Street,Greenville,OH,92,N,N,360044,Darke County,2021,N,1,74428386,88583547,10807470,548713,9416803,141600,0,8707252,14.5206292,0.7372361,12.652166,0.1902499,0.0,11.6988322,46.380195615,Y,48088,57932,10.2,8.2,3.9,Y,Y
2330,310650283,Mccullough-Hyde Memorial Hospital,101 N Poplar St,Oxford,OH,94,Y,N,360046,Butler County,2021,N,1,46694257,52099527,3825258,0,3778256,0,4676923,-1070119,8.192138,0.0,8.091479,0.0,10.0160561,-2.2917572,80.385004893,Y,52598,69049,10.1,7.7,4.5,Y,Y
2331,310537504,Miami Valley Hospital,One Wyoming Street,Dayton,OH,970,Y,Y,360051,Montgomery County,2021,Y,3,1070447746,1362121639,174102000,13166000,123089000,2901000,44895360,-6163000,16.264409,1.2299526,11.4988331,0.271008,4.194073,-0.5757403,4.417662434,Y,51618,54692,14.7,8.8,5.6,Y,Y
2332,310536981,Good Samaritan Hospital,2222 Philadelpia Drive,Dayton,OH,577,Y,Y,360052,Montgomery County,2018,N,1,213721363,160612604,20071000,29000,12661000,418000,5004081,-10760000,9.3911996,0.013569,5.9240685,0.1955817,2.3414042,-5.0345926,1.908840579,Y,46891,51071,16.9,8.4,4.5,Y,Y
2333,314379491,Holzer,100 Jackson Pike,Gallipolis,OH,287,N,N,360054,Gallia County,2021,N,1,169212932,212026911,186979,0,0,0,7320088,-9097655,0.1104992,0.0,0.0,0.0,4.3259625,-5.3764537,0.0,Y,43932,50642,16.1,9.6,5.6,Y,Y
2334,341461049,Trumbull Memorial Hospital,1350 East Market Street,Warren,OH,503,Y,Y,360055,Trumbull County,2010,N,1,136524630,124380290,6138190,2526771,3611419,0,2391902,-1559688,4.4960312,1.8507803,2.6452508,0.0,1.751993,-1.1424224,2.535991823,,31271,40389,18.2,14.9,11.9,Y,Y
2335,521301088,Mercy Health - Fairfield Hospital,3000 Mack Rd,Fairfield,OH,271,Y,N,360056,Butler County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,52598,69049,10.1,7.7,4.5,Y,Y
2336,521301088,St Elizabeth Health Center,1044 Belmont Avenue,Youngstown,OH,628,Y,Y,360064,Mahoning County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,47729,48937,15.8,7.8,6.3,Y,Y
2337,344430716,Fisher-Titus Medical Center,272 Benedict Ave,Norwalk,OH,112,N,N,360065,Huron County,2021,N,1,152898646,172983608,337963,0,0,85350,6863425,-1762283,0.2210372,0.0,0.0,0.0558212,4.4888723,-1.1525824,0.0,Y,45844,62143,9.8,8.9,5.8,Y,Y
2338,521301088,St Ritas Medical Center Llc,730 W Market St,Lima,OH,424,Y,N,360066,Allen County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,46500,52558,12.9,7.6,5.7,Y,Y
2339,344428256,The Toledo Hospital,2142 North Cove Blvd,Toledo,OH,794,Y,Y,360068,Lucas County,2021,Y,4,1209964406,1373600902,127242802,6474346,77991407,8453197,61930966,-19548180,10.5162434,0.5350856,6.4457604,0.6986318,5.1184122,-1.6155995,1.975341268,Y,51024,51642,17.5,8.1,6.2,Y,Y
2340,912153073,Ccf Mercy Medical Center,1320 Mercy Drive Nw,Canton,OH,520,Y,Y,360070,Stark County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,49592,57364,13.2,7.7,5.2,Y,Y
2341,344429514,Van Wert County Hospital,1250 S Washington St,Van Wert,OH,120,N,N,360071,Van Wert County,2021,N,1,87347732,80047025,2610437,0,2575872,18649,1212702,-4912582,2.9885572,0.0,2.9489855,0.0213502,1.3883611,-5.6241666,74.522551714,N,47339,57863,7.4,7.2,3.9,Y,Y
2342,310645626,Fairfield Medical Center,401 North Ewing Street,Lancaster,OH,250,Y,N,360072,Fairfield County,2021,N,1,285151458,320521283,7286784,507395,3601980,1051215,17202463,1249390,2.5554082,0.1779387,1.2631813,0.3686514,6.0327459,0.4381496,1.293310052,Y,51153,74987,7.5,6.8,4.3,Y,Y
2343,344428256,Flower Hospital,5200 Harroun Road,Sylvania,OH,287,Y,Y,360074,Lucas County,2021,Y,4,1209964406,1373600902,127242802,6474346,77991407,8453197,61930966,-19548180,10.5162434,0.5350856,6.4457604,0.6986318,5.1184122,-1.6155995,1.975341268,Y,51024,51642,17.5,8.1,6.2,Y,Y
2344,900059117,Uh Regional Hospitals,27100 Chardon Road,Richmond Heights,OH,213,Y,Y,360075,Cuyahoga County,2021,Y,14,4085584000,4403316000,499468178,49505851,258480983,7483390,125090010,-95872567,12.2251354,1.2117203,6.3266593,0.1831657,3.0617412,-2.3466061,1.608443034,Y,59923,55128,15.3,7.3,6.5,Y,Y
2345,311079309,Atrium Medical Center,One Medical Center Drive,Franklin,OH,328,Y,N,360076,Warren County,2021,N,1,210520948,268907699,30235000,2077000,20087000,338000,9274988,-3200000,14.3619911,0.9866001,9.5415682,0.160554,4.4057316,-1.5200387,3.103555917,Y,65855,90600,5.2,5.3,4.0,Y,Y
2346,912153073,Fairview Hospital,18101 Lorain Ave,Cleveland,OH,468,Y,Y,360077,Cuyahoga County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,59923,55128,15.3,7.3,6.5,Y,Y
2347,900059117,Uh Portage Medical Center,6847 N Chestnut Street,Ravenna,OH,302,Y,Y,360078,Portage County,2021,Y,14,4085584000,4403316000,499468178,49505851,258480983,7483390,125090010,-95872567,12.2251354,1.2117203,6.3266593,0.1831657,3.0617412,-2.3466061,1.608443034,Y,48285,64250,9.9,7.6,4.7,Y,Y
2348,310621866,Kettering Memorial Hospital,3535 Southern Boulevard,Kettering,OH,355,Y,Y,360079,Montgomery County,2021,Y,4,924486202,1055020178,104904846,6504494,76305920,1666627,57046343,6130730,11.3473674,0.7035793,8.2538733,0.180276,6.1705997,0.6631499,3.748021854,Y,51618,54692,14.7,8.8,5.6,Y,Y
2349,340714457,East Ohio Regional Hospital,90 North Fourth Street,Martins Ferry,OH,161,Y,N,360080,Belmont County,2016,N,1,63745065,58848881,7384273,814960,6569313,0,1790630,-3923333,11.58407,1.2784675,10.3056024,0.0,2.8090488,-6.1547242,2.535991823,Y,36698,45661,15.7,6.5,7.4,Y,Y
2350,521301088,St Charles Hospital,2600 Navarre Avenue,Oregon,OH,342,Y,Y,360081,Lucas County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,51024,51642,17.5,8.1,6.2,Y,Y
2351,912153073,Euclid Hospital,18901 Lakeshore Blvd,Euclid,OH,301,Y,N,360082,Cuyahoga County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,59923,55128,15.3,7.3,6.5,Y,Y
2352,320483994,Aultman Hospital,2600 Sixth Street Sw,Canton,OH,808,Y,Y,360084,Stark County,2021,Y,5,838573579,880954681,103863757,2484522,54540304,1257377,28254039,704236,12.3857654,0.2962795,6.5039378,0.1499423,3.3692975,0.0839802,1.217466427,Y,49592,57364,13.2,7.7,5.2,Y,Y
2353,310785684,Springfield Regional Medical Center,100 Medical Center Drive,Springfield,OH,254,Y,N,360086,Clark County,2021,Y,2,371724582,395545053,12777608,1337939,7982359,1884909,30422523,1144,3.4373858,0.3599275,2.1473852,0.5070713,8.1841568,0.0003077,2.695823631,Y,45363,54507,14.3,8.5,5.3,Y,Y
2354,912153073,Lutheran Hospital,1730 W 25th Street,Cleveland,OH,203,Y,N,360087,Cuyahoga County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,59923,55128,15.3,7.3,6.5,Y,Y
2355,521301088,Mercy Health-Tiffin  Hospital Llc,45 St Lawrence Drive,Tiffin,OH,120,N,N,360089,Seneca County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,N,44993,58129,10.4,7.2,4.7,Y,Y
2356,344428232,St Lukes Hospital,5901 Monclova Road,Maumee,OH,215,Y,N,360090,Lucas County,2021,N,1,211627425,171843780,22814181,1222891,17002756,4935,6631575,-1500718,10.7803518,0.5778509,8.0342876,0.0023319,3.1336085,-0.709132,3.97199781,N,51024,51642,17.5,8.1,6.2,Y,Y
2357,912153073,Medina Hospital,1000 E Washington Street,Medina,OH,157,Y,N,360091,Medina County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,60514,79504,5.9,5.8,4.3,Y,Y
2358,341369963,Blanchard Valley Reg Health Center,1900 South Main Street,Findlay,OH,239,N,N,360095,Hancock County,2021,Y,2,263555535,386945499,7140173,2161686,4572764,5654,5602056,-7538640,2.709172,0.8202013,1.7350286,0.0021452,2.1255694,-2.860361,16.598639958,Y,54386,61473,9.3,6.4,4.1,Y,Y
2359,340714583,East Liverpool City Hospital,425 West Fifth Street,East Liverpool,OH,144,N,N,360096,Columbiana County,2021,N,1,67462482,85423674,1529356,0,0,0,1802345,-173614,2.2669726,0.0,0.0,0.0,2.6716256,-0.2573489,0.0,Y,42771,49342,13.9,8.1,5.7,Y,Y
2360,341425870,Lake Hospital System,7590 Auburn Rd,Concord,OH,399,Y,N,360098,Lake County,2021,Y,2,434180154,475459739,27258559,1083757,17149260,443453,35625368,-16238218,6.2781678,0.2496099,3.9498028,0.1021357,8.2052041,-3.7399724,2.02015757,Y,56085,69853,7.9,7.4,5.1,Y,Y
2361,912153073,Huron Hospital,13951 Terrace Road,Cleveland,OH,385,Y,Y,360101,Cuyahoga County,2010,Y,12,5806798320,6168224194,665288021,149819151,80642408,30510495,86160060,-66923906,11.457054,2.5800646,1.3887585,0.5254271,1.4837791,-1.1525095,0.530008127,,40297,41407,18.2,15.2,9.0,Y,Y
2362,344428205,The Bellevue Hospital,1400 W Main St,Bellevue,OH,70,N,N,360107,Sandusky County,2021,N,1,58202784,68491176,1139010,536133,568435,15415,2769815,-3082359,1.9569682,0.9211466,0.9766457,0.0264849,4.7589046,-5.2958961,32.070379188,Y,46113,60455,10.4,7.3,5.2,Y,Y
2363,208065139,Coshocton Regional Medical Center,1460 Orange Street,Coshocton,OH,165,N,N,360109,Coshocton County,2021,Y,12,945068853,1032575834,91901869,16916825,64196102,395948,154373613,162892760,9.7243569,1.7900097,6.7927433,0.0418962,16.3346419,17.2360732,7.891328025,N,39640,47794,14.9,10.6,5.8,Y,Y
2364,521301088,St Vincent Medical Center,2213 Cherry Street,Toledo,OH,568,Y,Y,360112,Lucas County,2021,Y,28,7550528412,7624173527,419937487,32737173,296055787,21101393,486852697,25914387,5.5616966,0.4335745,3.9209942,0.279469,6.4479288,0.3432128,3.607380177,Y,51024,51642,17.5,8.1,6.2,Y,Y
2365,311091597,Mercy Franciscan Western Hills,3131 Queen City Ave,Cincinnati,OH,281,Y,N,360113,Hamilton County,2013,Y,3,186711133,175463473,17120921,6309157,10413065,245596,24933795,3268667,9.1697376,3.3791005,5.5770991,0.1315379,13.354209,1.7506545,41.941971261,Y,51703,47123,18.7,13.2,7.1,Y,Y
2366,900059117,Uhhs Bedford Medical Center,44 Blaine Avenue,Bedford,OH,110,Y,N,360115,Cuyahoga County,2011,Y,9,1910001000,2084141000,267015800,47111205,78414213,10560823,51642000,-23969464,13.9798774,2.4665539,4.105454,0.5529223,2.7037682,-1.2549451,0.887165729,,42949,41609,18.8,14.2,8.0,Y,Y
2367,320007056,Medcentral Health System,335 Glessner Ave,Mansfield,OH,358,Y,N,360118,Richland County,2021,Y,6,1955107421,1810276213,177667162,37656545,136487953,1033667,72309870,-235981101,9.087335,1.9260601,6.9810973,0.05287,3.6985113,-12.0699813,49.435455098,Y,43928,52295,12.7,8.7,5.6,Y,Y
2368,341048666,Community Hospital Of Williams City,433 West High,Bryan,OH,70,N,Y,360121,Williams County,2020,Y,2,100040874,98247878,8211414,3658295,4375246,176688,4439558,-2586024,8.208059,3.6568003,4.3734583,0.1766158,4.4377441,-2.5849674,45.164476902,Y,46040,52458,10.3,7.8,7.8,Y,Y
2369,900059117,Uh St John Medical Center,29000 Center Ridge Road,Westlake,OH,240,Y,Y,360123,Cuyahoga County,2021,Y,14,4085584000,4403316000,499468178,49505851,258480983,7483390,125090010,-95872567,12.2251354,1.2117203,6.3266593,0.1831657,3.0617412,-2.3466061,1.608443034,Y,59923,55128,15.3,7.3,6.5,Y,Y
2370,340726081,Ashtabula County Medical Center,2420 Lake,Ashtabula,OH,249,N,N,360125,Ashtabula County,2021,N,1,168789460,174056236,15508156,1728929,3935032,9685226,9068594,-108849,9.1878699,1.0243109,2.3313256,5.7380514,5.3727252,-0.064488,0.575360504,N,43597,51252,16.5,9.8,5.5,Y,Y
2371,340067060,Amherst Hospital,254 Cleveland Avenue,Amherst,OH,60,Y,N,360130,Lorain County,2010,N,1,11652803,13922045,2825710,925745,1899965,0,262947,-644924,24.249187,7.9443975,16.3047895,0.0,2.2565128,-5.5344967,2.535991823,,34702,50092,14.3,12.4,9.2,Y,Y
2372,320483994,Alliance Community Hospital,200 East State Street,Alliance,OH,207,Y,N,360131,Stark County,2021,Y,5,838573579,880954681,103863757,2484522,54540304,1257377,28254039,704236,12.3857654,0.2962795,6.5039378,0.1499423,3.3692975,0.0839802,1.217466427,Y,49592,57364,13.2,7.7,5.2,Y,Y
