hospital_id,hospital_org_id,ein,name,name_cr,street_address,city,state,zip_code,fips_state_and_county_code,hospital_bed_count,chrch_affl_f,urban_location_f,children_hospital_f,memb_counc_teach_hosps_f,medicare_provider_number,county,hospital_bed_size,updated_dt_x,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt_y
3370,2537,611649250,Aurora Medical Center Of Oshkosh,Aurora Medical Center Of Oshkosh,855 N Westhaven Drive,Oshkosh,WI,54904,55139,84,N,Y,N,N,520198,Winnebago County,<100 beds,"November 20, 2023",35052,2020,611649250,Aurora Medical Center Of Oshkosh,Y,15,Aurora Health Care Inc Group Return,750 W Virginia St PO Box 341880,Milwaukee,WI,53234,5262337138,5577589606,257594992,39374484,186143843,-3337403,12974756,17688736,1231681,1757452,1761443,9670,9670,0,1425,0,0,0,106,0,8139,0,0.0,14.7362978,0.0,0.0,0.0,1.0961737,0.0,84.1675284,0.0,29344841,0,-135013367,4.8950682,0.7482318,3.5372846,-0.0634205,0.2465588,0.3361384,0.0234055,0.0333967,0.0334726,Y,0.0001837,0.0001837,0.5576389,0.0,-2.565654,6.273804071,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50840,4,64653,1,8.7,1,6.1,2,5.4,N,N,Y,N,9670,0,5,0,0,0,1,0,6,0,12,0,0,0,0,0,22,0,379,0,401,0,1425,0,0,0,106,0,8139,0,9670,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3371,2568,390816857,The Wisconsin Heart Hospital,,10000 W Blue Mound Rd,Wauwatosa,WI,53226,55079,40,N,Y,N,N,520199,Milwaukee County,<100 beds,"November 20, 2023",35059,2016,390816857,The Wisconsin Heart Hospital,Y,3,Wheaton Franciscan Inc,5000 W Chambers St,Milwaukee,WI,53210,364673299,361141705,41216475,5484537,25760649,0,237583,9421409,62348,37727,212222,245,245,0,0,0,0,0,0,0,245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2002015,96734,-17209731,11.3023012,1.503959,7.0640348,0.0,0.0651495,2.5835203,0.0170969,0.0103454,0.0581951,Y,6.71e-05,6.71e-05,0.5489886,4.8318319,-4.7192188,3.133515235,N,Y,Y,,,,,Y,Y,Y,Y,Y,N,,,3,43621,3,47666,4,19.8,2,7.8,3,5.1,N,N,Y,N,245,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,322,0,322,0,0,0,0,0,0,0,77,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3372,2539,810977948,Marshfield Medical Center Weston,Marshfield Medical Center Weston,3400 Ministry Parkway,Weston,WI,54476,55073,86,N,Y,N,N,520202,Marathon County,<100 beds,"November 20, 2023",35071,2021,810977948,Marshfield Medical Center Weston,Y,5,Mchs Hospitals Inc,1000 N Oak Avenue,Marshfield,WI,54449,1413097877,1503791909,68524744,9615095,49086150,0,582843,9135087,0,0,105569,4692,4692,0,0,105,1747,0,2840,0,0,0,0.0,0.0,2.2378516,37.233589,0.0,60.5285592,0.0,0.0,0.0,12562291,0,-50981126,4.8492567,0.6804266,3.4736553,0.0,0.0412457,0.6464581,0.0,0.0,0.0074707,Y,0.000332,0.000332,0.8889894,0.0,-3.6077561,5.975594337,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,55136,4,67074,1,6.7,1,6.8,1,3.0,N,N,Y,N,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1747,0,2840,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3373,2568,390816857,Wheaton Franciscan Healthcare Franklin,,10101 South 27th St,Franklin,WI,53132,55079,52,N,Y,N,N,520204,Milwaukee County,<100 beds,"November 20, 2023",35083,2021,390816857,Wheaton Franciscan Healthcare Franklin,Y,3,Ascension Se Wisconsin Hospital Inc,C/o Tax Department PO Box 45998,St Louis,MO,63145,384272765,405331364,33061346,4047699,26777106,0,518676,803279,220399,52090,642097,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4735304,0,-29194378,8.6036141,1.05334,6.9682549,0.0,0.1349759,0.2090387,0.0573548,0.0135554,0.167094,N,0.0,0.0,1.2322767,0.0,-7.597306,13.782356326,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51002,2,52281,4,19.0,2,8.5,3,5.4,N,N,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3374,2576,391568865,Mosh,Mosh,10101 S 27th St,Franklin,WI,53132,55079,16,N,Y,N,Y,520205,Milwaukee County,<100 beds,"November 20, 2023",35094,2021,391568865,Mosh,N,1,Wheaton Franciscan Healthcare - Southeast Wisconsin Inc,C/o Tax Department PO Box 45998,St Louis,MO,63145,60573850,59387954,1760069,49348,1597941,0,2385,16381,0,0,94014,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,273497,0,918649,2.9056581,0.0814674,2.6380046,0.0,0.0039373,0.027043,0.0,0.0,0.1552055,N,0.0,0.0,0.45151,0.0,1.5165768,14.606215641,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51002,2,52281,4,19.0,2,8.5,3,5.4,N,N,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3375,2537,611649250,Aurora Medical Center - Summit,Aurora Medical Center - Summit,36500 Aurora Drive,Summit,WI,53066,55133,66,N,Y,N,N,520206,Waukesha County,<100 beds,"November 20, 2023",35104,2020,611649250,Aurora Medical Center - Summit,Y,15,Aurora Health Care Inc Group Return,750 W Virginia St PO Box 341880,Milwaukee,WI,53234,5262337138,5577589606,257594992,39374484,186143843,-3337403,12974756,17688736,1231681,1757452,1761443,9670,9670,0,1425,0,0,0,106,0,8139,0,0.0,14.7362978,0.0,0.0,0.0,1.0961737,0.0,84.1675284,0.0,29344841,0,-135013367,4.8950682,0.7482318,3.5372846,-0.0634205,0.2465588,0.3361384,0.0234055,0.0333967,0.0334726,Y,0.0001837,0.0001837,0.5576389,0.0,-2.565654,6.273804071,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,75958,4,92359,1,4.2,1,4.0,2,5.6,N,N,Y,N,9670,0,5,0,0,0,1,0,6,0,12,0,0,0,0,0,22,0,379,0,401,0,1425,0,0,0,106,0,8139,0,9670,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3376,2537,611649250,Aurora Medical Center Grafton,Aurora Medical Center Grafton,975 Port Washington Road,Grafton,WI,53024,55089,62,N,Y,N,N,520207,Ozaukee County,<100 beds,"November 20, 2023",35115,2020,611649250,Aurora Medical Center Grafton,Y,15,Aurora Health Care Inc Group Return,750 W Virginia St PO Box 341880,Milwaukee,WI,53234,5262337138,5577589606,257594992,39374484,186143843,-3337403,12974756,17688736,1231681,1757452,1761443,9670,9670,0,1425,0,0,0,106,0,8139,0,0.0,14.7362978,0.0,0.0,0.0,1.0961737,0.0,84.1675284,0.0,29344841,0,-135013367,4.8950682,0.7482318,3.5372846,-0.0634205,0.2465588,0.3361384,0.0234055,0.0333967,0.0334726,Y,0.0001837,0.0001837,0.5576389,0.0,-2.565654,6.273804071,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,87395,4,83274,1,4.3,1,4.1,2,5.4,N,N,Y,N,9670,0,5,0,0,0,1,0,6,0,12,0,0,0,0,0,22,0,379,0,401,0,1425,0,0,0,106,0,8139,0,9670,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3377,2546,430688874,St Marys Janesville Hospital,St Marys Janesville Hospital,3400 East Racine Street,Janesville,WI,53546,55105,50,N,Y,N,N,520208,Rock County,<100 beds,"November 20, 2023",35127,2021,430688874,St Marys Janesville Hospital,Y,3,SSM Health Care of Wisconsin Inc,10101 Woodfield Lane,St Louis,MO,63132,644245925,730468515,38084743,2752352,29888832,0,632783,4325952,0,38888,445936,39391,39391,0,0,38128,0,500,0,0,763,0,0.0,0.0,96.7936838,0.0,1.2693254,0.0,0.0,1.9369906,0.0,32131565,0,-6566778,5.9115225,0.4272207,4.6393513,0.0,0.0982207,0.6714752,0.0,0.0060362,0.0692182,Y,0.0061142,0.0061142,4.9874688,0.0,-1.0192967,5.996294703,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,48836,4,66138,1,9.3,1,7.0,2,4.4,N,N,Y,N,39391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38128,0,500,0,0,763,0,39391,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,"November 20, 2023"
3378,2539,810977948,Marshfield Medical Center-Eau Claire,Marshfield Medical Center-Eau Claire,2116 Craig Road,Eau Claire,WI,54701,55035,44,N,Y,N,Y,520210,Eau Claire County,<100 beds,"November 20, 2023",35132,2021,810977948,Marshfield Medical Center-Eau Claire,Y,5,Mchs Hospitals Inc,1000 N Oak Avenue,Marshfield,WI,54449,1413097877,1503791909,68524744,9615095,49086150,0,582843,9135087,0,0,105569,4692,4692,0,0,105,1747,0,2840,0,0,0,0.0,0.0,2.2378516,37.233589,0.0,60.5285592,0.0,0.0,0.0,12562291,0,-50981126,4.8492567,0.6804266,3.4736553,0.0,0.0412457,0.6464581,0.0,0.0,0.0074707,Y,0.000332,0.000332,0.8889894,0.0,-3.6077561,5.975594337,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,52141,4,67409,1,9.8,1,7.0,1,3.2,N,N,Y,N,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1747,0,2840,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3379,2539,810977948,Marshfield Medical Center-Minocqua,Marshfield Medical Center-Minocqua,9576 State Highway 70,Minocqua,WI,54548,55085,19,N,N,N,N,520212,Oneida County,<100 beds,"November 20, 2023",35135,2021,810977948,Marshfield Medical Center-Minocqua,Y,5,Mchs Hospitals Inc,1000 N Oak Avenue,Marshfield,WI,54449,1413097877,1503791909,68524744,9615095,49086150,0,582843,9135087,0,0,105569,4692,4692,0,0,105,1747,0,2840,0,0,0,0.0,0.0,2.2378516,37.233589,0.0,60.5285592,0.0,0.0,0.0,12562291,0,-50981126,4.8492567,0.6804266,3.4736553,0.0,0.0412457,0.6464581,0.0,0.0,0.0074707,Y,0.000332,0.000332,0.8889894,0.0,-3.6077561,5.975594337,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,54861,3,59631,1,7.8,1,7.1,2,4.3,N,N,Y,N,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1747,0,2840,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3380,2578,392014409,Froedtert Hlth Neighorhood Hosp Llc,Froedtert Hlth Neighorhood Hosp Llc,4805 S Moorland Road,New Berlin,WI,53151,55133,16,N,Y,N,N,520213,Waukesha County,<100 beds,"November 20, 2023",35137,2021,392014409,Froedtert Hlth Neighorhood Hosp Llc,Y,4,Froedtert Health Inc,9200 W Wisconsin Avenue,Milwaukee,WI,53226,843708052,955789526,2401855,38281,2159748,0,83333,50064,0,0,70429,19702,19702,0,1748,14891,0,0,0,0,3063,0,0.0,8.8721957,75.5811592,0.0,0.0,0.0,0.0,15.546645,0.0,1099132,0,-1601845,0.2846784,0.0045372,0.2559828,0.0,0.0098769,0.0059338,0.0,0.0,0.0083475,Y,0.0023351,0.0023351,0.1302739,0.0,-0.1898577,10.78384995,N,Y,Y,,,,,N,,,,,,,,4,75958,4,92359,1,4.2,1,4.0,1,3.1,N,N,Y,N,19702,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,515,0,515,0,1748,14891,0,0,0,0,3063,0,19702,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3381,2579,390985690,Aspirus Eagle River Hospital,Aspirus Eagle River Hospital,201 Hospital Road,Eagle River,WI,54521,55125,25,N,N,N,N,521300,Vilas County,<100 beds,"November 20, 2023",35149,2021,390985690,Aspirus Eagle River Hospital,N,1,Aspirus Eagle River Hospital & Clinics Inc,201 Hospital Road,Eagle River,WI,54521,16253648,18416197,917286,220702,597592,0,24196,3666,69585,0,1545,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,190751,0,40478,5.6435699,1.3578613,3.6766638,0.0,0.148865,0.0225549,0.4281192,0.0,0.0095055,,0.0,0.0,1.1735888,0.0,0.2490394,8.26626394,N,Y,Y,,,,,N,,,,,,,,4,55140,2,54619,1,9.7,2,10.9,3,4.7,N,N,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3382,57,383952644,Mchs Oakridge,Mchs Oakridge,13025 8th Street,Osseo,WI,54758,55121,18,N,N,N,N,521302,Trempealeau County,<100 beds,"November 20, 2023",35160,2021,383952644,Mchs Oakridge,Y,19,Mayo Clinic Group Return,200 First Street Sw Attn Tax,Rochester,MN,55905,12310001707,12644661653,764483969,36000094,325790467,0,3171114,111301380,197842791,82043333,8334790,789739,789739,0,0,448868,0,0,149154,0,191717,0,0.0,0.0,56.8375121,0.0,0.0,18.8864928,0.0,24.2759949,0.0,141275134,0,-295542307,6.2102669,0.2924458,2.6465509,0.0,0.0257604,0.904154,1.6071711,0.666477,0.0677074,Y,0.0064154,0.0064154,1.1476451,0.0,-2.4008307,0.898426827,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,48324,3,59749,1,7.3,2,8.1,2,3.7,N,N,Y,N,789739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448868,0,0,149154,0,191717,0,789739,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3383,2581,396089134,Thedacare Med Ctr - Wild Rose,Thedacare Med Ctr - Wild Rose,601 Grove Avenue,Wild Rose,WI,54984,55137,25,N,N,N,N,521303,Waushara County,<100 beds,"November 20, 2023",35172,2021,396089134,Thedacare Med Ctr - Wild Rose,N,1,Thedacare Medical Center - Wild Rose Inc,PO Box 8025,Appleton,WI,54912,12869365,13431464,1872785,60208,832052,0,213994,347605,45639,0,373287,59830,59830,0,6284,53546,0,0,0,0,0,0,0.0,10.503092,89.4969079,0.0,0.0,0.0,0.0,0.0,0.0,236586,21617,587664,14.552272,0.4678397,6.4653695,0.0,1.662817,2.7010268,0.3546328,0.0,2.900586,Y,0.4649025,0.4649025,1.8383657,9.1370579,4.5663791,0.909981897,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,44594,3,58929,2,10.5,2,9.0,2,4.2,N,N,Y,N,59830,0,1,1,0,0,0,0,0,0,2,0,0,194,0,0,0,0,0,0,194,0,6284,53546,0,0,0,0,0,0,59830,0,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,"November 20, 2023"
3384,2582,390929538,St Josephs Health Services,St Josephs Health Services,400 Water Avenue,Hillsboro,WI,54634,55123,25,N,N,N,N,521304,Vernon County,<100 beds,"November 20, 2023",35184,2021,390929538,St Josephs Health Services,N,1,St Joseph's Health Services Inc,PO Box 527 400 Water Avenue,Hillsboro,WI,54634,29589729,34773181,5599710,199786,351841,0,7160,11960,5028513,0,450,400,400,0,0,0,0,0,400,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,632889,316445,91355,18.9245058,0.6751869,1.1890646,0.0,0.0241975,0.0404194,16.9941164,0.0,0.0015207,Y,0.0013518,0.0013518,2.1388806,50.000079,0.3087388,0.10927455,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,44976,3,56561,2,11.9,2,9.4,1,3.2,N,N,Y,N,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3385,57,383952644,Mchs-Franciscan Sparta,Mchs-Franciscan Sparta,310 W Main,Sparta,WI,54656,55081,25,Y,N,N,N,521305,Monroe County,<100 beds,"November 20, 2023",35196,2021,383952644,Mchs-Franciscan Sparta,Y,19,Mayo Clinic Group Return,200 First Street Sw Attn Tax,Rochester,MN,55905,12310001707,12644661653,764483969,36000094,325790467,0,3171114,111301380,197842791,82043333,8334790,789739,789739,0,0,448868,0,0,149154,0,191717,0,0.0,0.0,56.8375121,0.0,0.0,18.8864928,0.0,24.2759949,0.0,141275134,0,-295542307,6.2102669,0.2924458,2.6465509,0.0,0.0257604,0.904154,1.6071711,0.666477,0.0677074,Y,0.0064154,0.0064154,1.1476451,0.0,-2.4008307,0.898426827,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,45741,3,63671,2,10.5,2,8.9,1,3.2,N,N,Y,N,789739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448868,0,0,149154,0,191717,0,789739,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3386,2525,390806374,Franciscan Skemp Arcadia,,464 S St Joseph Ave,Arcadia,WI,54612,55121,25,Y,N,N,N,521306,Trempealeau County,<100 beds,"November 20, 2023",35198,2011,390806374,Franciscan Skemp Arcadia,Y,3,Mayo Clinic Health System-franciscan Medical Center Inc,700 West Avenue South,La Crosse,WI,54601,402203770,398270506,34045577,2316930,24553784,0,465446,3126921,2793146,779200,10150,23690,23690,0,0,23690,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17101352,0,-256587,8.4647582,0.5760587,6.1048119,0.0,0.1157239,0.7774469,0.6944604,0.1937326,0.0025235,Y,0.00589,0.00589,4.2519124,0.0,-0.0637952,3.745118756,N,Y,Y,,,,,,,,,,,,,3,38372,3,46203,1,11.8,1,10.7,1,6.2,N,N,Y,N,23690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23690,0,0,0,0,0,0,23690,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,"November 20, 2023"
3387,2583,391365168,Adventhealth Durand,Adventhealth Durand,1220 Third Avenue,Durand,WI,54736,55091,25,Y,N,N,N,521307,Pepin County,<100 beds,"November 20, 2023",35210,2021,391365168,Adventhealth Durand,N,1,Chippewa Valley Hospital And Oakview Care Center Inc,1220 Third Avenue West,Durand,WI,54736,16996668,17973639,823187,124958,698229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,504018,29515,81210,4.8432257,0.7351911,4.1080345,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.9653929,5.8559416,0.4777995,,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,54316,4,65068,1,9.1,1,7.6,1,3.4,N,N,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3388,2584,390908320,Amery Regional Medical Center,Amery Regional Medical Center,265 Griffin Street East,Amery,WI,54001,55095,25,N,N,N,N,521308,Polk County,<100 beds,"November 20, 2023",35222,2021,390908320,Amery Regional Medical Center,N,1,Amery Regional Medical Center Inc,8170 33rd Avenue South PO Box 1309,Minneapolis,MN,55440,67519447,71244639,5651846,279576,2219969,0,112337,278964,2630389,0,130611,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,829228,0,0,8.3706935,0.4140673,3.2878957,0.0,0.1663772,0.4131609,3.8957502,0.0,0.193442,N,0.0,0.0,1.228132,0.0,0.0,0.792927134,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50730,4,65258,1,8.9,1,6.9,2,4.2,N,N,Y,N,0,0,1,0,1,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742,0,3805,0,7416,0,944,0,14907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
3389,2585,390944012,Moundview Memorial Hospital,Moundview Memorial Hospital,402 West Lake Street,Friendship,WI,53934,55001,25,N,N,N,N,521309,Adams County,<100 beds,"November 20, 2023",35234,2021,390944012,Moundview Memorial Hospital,N,1,Moundview Memorial Hospital & Clinics,402 West Lake Street,Friendship,WI,53934,20826245,26106507,4849462,236904,552634,0,132016,9707,3918201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,302344,12593,63181,23.2853402,1.1375262,2.653546,0.0,0.6338924,0.0466094,18.8137659,0.0,0.0,,0.0,0.0,1.4517451,4.1651231,0.303372,0.194471128,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,44159,2,52060,2,12.3,2,9.1,4,6.2,N,N,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
